0	9	2	1			1
0	9	3	1			1
0	9	1	1			1
0	9	0	1			1
0	9	1	1			1
0	9	3	1			1
0	9	5	1			1
0	9	4	1			1
0	9	3	1			1
0	9	2	1			1
0	9	3	1			1
0	9	5	1			1
0	9	4	1			1
0	9	3	1			1
0	9	5	1			1
0	9	4	1			1
0	9	3	1			1
0	9	2	1			1
0	9	3	1			1
0	9	5	1			1
0	9	4	1			1
0	9	3	1			1
0	9	2	1			1
0	9	1	1			1
0	9	2	1			1
0	9	1	1			1
0	10	2	1			1
0	10	1	1			1
0	10	5	1			1
0	10	4	1			1
0	10	3	1			1
0	10	5	1			1
0	10	4	1			1
0	10	3	1			1
0	10	2	1			1
0	10	1	1			1
0	10	2	1			1
0	10	3	1			1
0	10	5	1			1
0	10	4	1			1
0	10	3	1			1
0	10	2	1			1
0	10	1	1			1
0	10	2	1			1
0	10	3	1			1
0	10	2	1			1
0	10	1	1			1
0	10	0	1			1
0	10	1	1			1
0	10	0	1			1
0	10	1	1			1
0	10	0	1			1
0	10	1	1			1
0	10	2	1			1
0	10	3	1			1
0	10	5	1			1
0	11	2	1			1
0	11	1	1			1
0	11	3	1			1
0	11	5	1			1
0	11	4	1			1
0	11	3	1			1
0	11	2	1			1
0	11	1	1			1
0	11	0	1			1
0	11	1	1			1
0	11	2	1			1
0	11	3	1			1
0	11	5	1			1
0	11	4	1			1
0	11	3	1			1
0	11	2	1			1
0	11	1	1			1
0	11	0	1			1
0	11	1	1			1
0	11	2	1			1
0	11	3	1			1
0	11	5	1			1
0	11	4	1			1
0	11	3	1			1
0	11	2	1			1
0	11	1	1			1
0	11	0	1			1
0	11	1	1			1
0	11	2	1			1
0	11	3	1			1
0	12	2	1			1
0	12	1	1			1
0	12	5	1			1
0	12	4	1			1
0	12	3	1			1
0	12	2	1			1
0	12	1	1			1
0	12	0	1			1
0	12	1	1			1
0	12	3	1			1
0	12	5	1			1
0	12	4	1			1
0	12	3	1			1
0	12	2	1			1
0	12	0	1			1
0	12	1	1			1
0	12	3	1			1
0	12	5	1			1
0	12	4	1			1
0	12	5	1			1
0	12	4	1			1
0	12	3	1			1
0	12	2	1			1
0	12	1	1			1
0	12	0	1			1
0	12	1	1			1
0	12	3	1			1
0	12	5	1			1
0	12	4	1			1
0	12	3	1			1
0	13	2	1			1
0	13	1	1			1
0	13	5	1			1
0	13	4	1			1
0	13	3	1			1
0	13	2	1			1
0	13	1	1			1
0	13	0	1			1
0	13	1	1			1
0	13	2	1			1
0	13	1	1			1
0	13	0	1			1
0	13	1	1			1
0	13	3	1			1
0	13	5	1			1
0	13	4	1			1
0	13	3	1			1
0	13	2	1			1
0	13	1	1			1
0	13	0	1			1
0	13	1	1			1
0	13	2	1			1
0	13	3	1			1
0	13	2	1			1
0	13	1	1			1
0	13	0	1			1
0	13	1	1			1
0	13	0	1			1
0	13	1	1			1
0	13	2	1			1
0	14	2	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	2	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	2	1			1
0	14	3	1			1
0	14	2	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	0	1			1
0	14	1	1			1
0	14	5	1			1
0	14	4	1			1
0	14	3	1			1
0	14	2	1			1
0	14	1	1			1
0	14	0	1			1
0	15	2	1	2	1	1
0	15	1	1	2	1	1
0	15	0	0	2	1	1
0	15	3	0	2	1	1
0	15	5	0	2	1	1
0	15	4	0	2	1	1
0	15	3	0	2	1	1
0	15	2	1	2	1	1
0	15	1	1	2	1	1
0	15	0	0	2	1	1
0	15	1	0	2	1	1
0	15	3	0	2	1	1
0	15	5	0	2	1	0
0	15	4	0	2	1	1
0	15	2	1	2	1	1
0	15	1	1	2	1	1
0	15	0	0	2	1	1
0	15	1	0	2	1	1
0	15	5	0	2	1	0
0	15	4	0	2	1	0
0	15	2	1	2	1	1
0	15	1	0	2	1	1
0	15	0	0	2	1	0
0	15	1	0	2	1	0
0	15	3	0	2	1	1
0	15	0	0	2	1	0
0	15	5	0	2	1	0
0	15	0	0	2	1	1
0	15	5	0	2	1	0
0	15	0	0	2	1	0
0	15	4	0	2	1	1
0	15	5	0	2	1	1
0	15	4	0	2	1	0
0	15	3	0	2	1	1
0	15	2	1	2	1	1
0	15	1	1	2	1	1
0	16	3	0	2	1	1
0	16	2	1	2	1	1
0	16	3	0	2	1	1
0	16	2	1	2	1	1
0	16	1	1	2	1	1
0	16	0	0	2	1	0
0	16	1	0	2	1	0
0	16	3	0	2	1	1
0	16	5	0	2	1	0
0	16	4	0	2	1	1
0	16	2	1	2	1	1
0	16	1	1	2	1	1
0	16	0	0	2	1	0
0	16	3	0	2	1	1
0	16	2	1	2	1	1
0	16	1	1	2	1	1
0	16	0	0	2	1	0
0	16	3	0	2	1	1
0	16	5	0	2	1	1
0	16	4	0	2	1	1
0	16	2	1	2	1	1
0	16	1	1	2	1	1
0	17	2	1	2	1	1
0	17	1	1	2	1	1
0	17	3	0	2	1	1
0	17	5	0	2	1	1
0	17	4	0	2	1	0
0	17	2	1	2	1	1
0	17	1	1	2	1	1
0	17	0	0	2	1	0
0	17	3	0	2	1	1
0	17	5	0	2	1	0
0	17	2	1	2	1	1
0	17	1	0	2	1	0
0	17	0	0	2	1	1
0	17	3	0	2	1	1
0	17	0	0	2	1	0
0	17	4	0	2	1	0
0	17	2	1	2	1	1
0	17	3	0	2	1	1
0	17	5	0	2	1	0
0	17	1	0	2	1	0
0	17	3	0	2	1	0
0	17	0	0	2	1	0
0	17	3	0	2	1	0
0	17	5	0	2	1	0
0	17	2	1	2	1	1
0	17	1	0	2	1	0
0	17	0	0	2	1	0
0	17	3	0	2	1	0
0	17	5	0	2	1	1
0	17	3	0	2	1	0
0	17	2	0	2	1	0
0	18	3	0	2	1	1
0	18	5	0	2	1	0
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	3	0	2	1	1
0	18	5	0	2	1	0
0	18	2	1	2	1	1
0	18	0	0	2	1	0
0	18	3	0	2	1	1
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	3	0	2	1	1
0	18	5	0	2	1	0
0	18	2	1	2	1	1
0	18	1	1	2	1	1
0	18	0	0	2	1	0
0	18	3	0	2	1	1
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	3	0	2	1	1
0	18	5	0	2	1	0
0	18	2	1	2	1	1
0	18	1	1	2	1	1
0	18	0	0	2	1	0
0	18	3	0	2	1	1
0	18	2	1	2	1	1
0	18	1	1	2	1	1
0	18	0	0	2	1	1
0	18	3	0	2	1	1
0	18	2	1	2	1	1
0	18	1	1	2	1	1
0	18	3	0	2	1	0
0	18	4	0	2	1	0
0	18	5	0	2	1	0
0	18	3	0	2	1	1
0	18	2	1	2	1	1
0	18	1	1	2	1	1
0	18	0	0	2	1	0
0	18	1	0	2	1	0
0	18	0	0	2	1	0
0	18	2	1	2	1	1
0	18	3	0	2	1	0
0	18	4	0	2	1	0
0	18	2	0	2	1	0
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	2	1	2	1	1
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	0	0	2	1	0
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	0	0	2	1	0
0	18	2	0	2	1	0
0	18	0	0	2	1	0
0	18	5	0	2	1	0
0	18	4	0	2	1	1
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	1	0	2	1	0
0	18	3	0	2	1	0
0	18	2	1	2	1	1
0	18	1	0	2	1	1
0	18	5	0	2	1	0
0	18	2	0	2	1	0
0	18	0	0	2	1	0
0	18	2	0	2	1	0
0	18	0	0	2	1	0
0	18	4	0	2	1	0
0	18	2	1	2	1	1
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	3	0	2	1	0
0	18	2	1	2	1	1
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	3	0	2	1	0
0	18	4	0	2	1	0
0	18	2	0	2	1	0
0	18	5	0	2	1	0
0	18	1	0	2	1	1
0	18	5	0	2	1	0
0	18	2	1	2	1	1
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	2	1	2	1	1
0	18	1	0	2	1	0
0	18	0	0	2	1	0
0	18	2	0	2	1	0
0	18	1	0	2	1	0
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	1	0	2	1	0
0	18	3	0	2	1	0
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	1	0	2	1	0
0	18	5	0	2	1	0
0	18	2	1	2	1	1
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	2	1	2	1	1
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	1	0	2	1	0
0	18	3	0	2	1	0
0	18	2	0	2	1	0
0	18	1	0	2	1	0
0	18	0	0	2	1	0
0	18	1	0	2	1	1
0	18	3	0	2	1	0
0	18	4	0	2	1	0
0	18	2	1	2	1	1
0	18	1	0	2	1	1
0	18	0	0	2	1	0
0	18	2	1	2	1	1
0	18	1	0	2	1	1
0	18	3	0	2	1	0
0	18	2	1	2	1	1
0	18	1	0	2	1	0
0	18	0	0	2	1	0
0	18	1	0	2	1	1
0	18	2	1	2	1	1
0	18	1	0	2	1	0
0	18	0	0	2	1	0
0	18	1	0	2	1	1
0	18	2	1	2	1	1
0	18	3	0	2	1	0
0	18	4	0	2	1	0
0	18	2	0	2	1	0
0	18	1	0	2	1	0
0	18	0	0	2	1	0
0	18	1	0	2	1	1
0	19	2	1	2	1	1
0	19	1	1	2	1	1
0	19	3	0	2	1	1
0	19	2	1	2	1	1
0	19	3	0	2	1	1
0	19	2	1	2	1	1
0	19	1	1	2	1	1
0	19	0	0	2	1	0
0	19	1	0	2	1	0
0	19	2	1	2	1	1
0	19	1	0	2	1	1
0	19	2	1	2	1	1
0	19	1	0	2	1	1
0	19	2	1	2	1	1
0	19	1	0	2	1	0
0	19	0	0	2	1	0
0	19	1	0	2	1	1
0	19	2	1	2	1	1
0	19	1	0	2	1	1
0	19	2	1	2	1	1
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	3	0	2	1	0
0	19	4	0	2	1	1
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	1	2	1	1
0	19	1	0	2	1	0
0	19	5	0	2	1	0
0	19	4	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	0	0	2	1	0
0	19	5	0	2	1	0
0	19	3	0	2	1	0
0	19	1	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	4	0	2	1	0
0	19	5	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	0	0	2	1	1
0	19	5	0	2	1	0
0	19	1	0	2	1	1
0	19	0	0	2	1	0
0	19	4	0	2	1	1
0	19	3	0	2	1	1
0	19	5	0	2	1	0
0	19	2	1	2	1	1
0	19	3	0	2	1	1
0	19	0	0	2	1	0
0	19	1	0	2	1	0
0	19	0	0	2	1	0
0	19	1	0	2	1	1
0	19	3	0	2	1	0
0	19	2	1	2	1	1
0	19	3	0	2	1	0
0	19	5	0	2	1	0
0	19	2	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	1
0	19	3	0	2	1	0
0	19	2	1	2	1	1
0	19	4	0	2	1	0
0	19	2	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	1	0	2	1	0
0	19	5	0	2	1	0
0	19	2	0	2	1	0
0	19	3	0	2	1	0
0	19	1	0	2	1	1
0	19	5	0	2	1	0
0	19	0	0	2	1	0
0	19	5	0	2	1	0
0	19	2	1	2	1	1
0	19	0	0	2	1	0
0	19	3	0	2	1	0
0	19	2	0	2	1	0
0	19	3	1	2	1	1
0	19	5	0	2	1	0
0	19	2	1	2	1	1
0	19	1	0	2	1	0
0	19	2	0	2	1	0
0	19	1	1	2	1	1
0	20	2	1	2	1	1
0	20	3	1	2	1	1
0	20	2	1	2	1	1
0	20	1	1	2	1	1
0	20	0	0	2	1	0
0	20	1	0	2	1	0
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	3	1	2	1	1
0	20	2	1	2	1	1
0	20	3	0	2	1	1
0	20	2	1	2	1	1
0	20	3	0	2	1	1
0	20	2	1	2	1	1
0	20	1	1	2	1	1
0	20	2	1	2	1	1
0	20	3	1	2	1	1
0	20	2	1	2	1	1
0	20	1	1	2	1	1
0	20	0	0	2	1	0
0	20	1	0	2	1	0
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	1	0	2	1	1
0	20	2	1	2	1	1
0	20	3	1	2	1	1
0	20	2	1	2	1	1
0	20	3	0	2	1	1
0	20	2	1	2	1	1
0	20	3	0	2	1	1
0	20	2	1	2	1	1
0	20	1	1	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	0	0	2	1	0
0	21	1	0	2	1	0
0	21	2	1	2	1	1
0	21	1	0	2	1	1
0	21	2	1	2	1	1
0	21	1	0	2	1	1
0	21	5	0	2	1	0
0	21	4	0	2	1	0
0	21	2	1	2	1	1
0	21	1	0	2	1	1
0	21	2	1	2	1	1
0	21	1	0	2	1	1
0	21	2	1	2	1	1
0	21	1	0	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	1	0	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	1
0	21	2	1	2	1	1
0	21	3	0	2	1	0
0	21	2	0	2	1	0
0	21	1	1	2	1	1
0	21	2	1	2	1	1
0	21	3	1	2	1	1
0	22	2	1	2	1	1
0	22	1	1	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	3	1	2	1	1
0	22	2	1	2	1	1
0	22	1	1	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	3	1	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	1	1	2	1	1
0	22	2	1	2	1	1
0	22	3	1	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	1	1	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	1
0	22	2	1	2	1	1
0	22	1	0	2	1	0
0	22	2	0	2	1	0
0	22	1	0	2	1	0
0	22	2	0	2	1	0
0	22	3	1	2	1	1
0	22	2	0	2	1	0
0	22	3	0	2	1	0
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	1	1	2	1	1
0	22	2	1	2	1	1
0	22	3	1	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	1	1	2	1	1
0	22	2	1	2	1	1
0	22	3	1	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	0
0	22	2	0	2	1	0
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	0
0	22	2	0	2	1	0
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	0
0	22	2	0	2	1	0
0	22	3	0	2	1	1
0	22	2	1	2	1	1
0	22	3	0	2	1	0
0	22	2	0	2	1	0
0	22	1	1	2	1	1
0	23	2	1	2	1	1
0	23	1	1	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	3	1	2	1	1
0	23	2	1	2	1	1
0	23	1	1	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	3	1	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	0
0	23	2	0	2	1	0
0	23	3	0	2	1	0
0	23	2	0	2	1	0
0	23	3	0	2	1	0
0	23	2	0	2	1	0
0	23	3	0	2	1	0
0	23	2	0	2	1	0
0	23	3	0	2	1	1
0	23	5	0	2	1	1
0	23	1	0	2	1	1
0	23	5	0	2	1	0
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	1	1	2	1	1
0	23	2	0	2	1	0
0	23	1	0	2	1	0
0	23	2	1	2	1	1
0	23	3	1	2	1	1
0	23	2	1	2	1	1
0	23	1	1	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	3	1	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	1	1	2	1	1
0	23	2	1	2	1	1
0	23	3	1	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	0
0	23	2	0	2	1	0
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	0
0	23	2	0	2	1	0
0	23	3	0	2	1	0
0	23	2	0	2	1	0
0	23	1	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	4	0	2	1	1
0	23	5	0	2	1	0
0	23	3	0	2	1	0
0	23	2	1	2	1	1
0	23	1	1	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	0
0	23	2	0	2	1	0
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	0
0	23	2	0	2	1	0
0	23	1	0	2	1	0
0	23	3	1	2	1	1
0	23	2	1	2	1	1
0	23	3	0	2	1	1
0	23	2	1	2	1	1
0	23	1	1	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	0
0	23	2	0	2	1	0
0	23	1	0	2	1	1
0	23	0	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	1
0	23	2	1	2	1	1
0	23	1	0	2	1	0
0	23	2	0	2	1	0
0	23	1	0	2	1	1
0	24	2	1	2	1	1
0	24	3	1	2	1	1
0	24	2	1	2	1	1
0	24	1	1	2	1	1
0	24	2	1	2	1	1
0	24	1	0	2	1	1
0	24	2	1	2	1	1
0	24	1	0	2	1	1
0	24	2	1	2	1	1
0	24	1	0	2	1	1
0	24	2	1	2	1	1
0	24	1	0	2	1	1
0	24	2	1	2	1	1
0	24	3	1	2	1	1
0	24	2	1	2	1	1
0	24	3	0	2	1	1
0	24	2	1	2	1	1
0	24	1	1	2	1	1
0	24	2	1	2	1	1
0	24	3	1	2	1	1
0	24	2	1	2	1	1
0	24	3	0	2	1	1
0	24	2	1	2	1	1
0	24	1	1	2	1	1
0	24	2	1	2	1	1
0	24	1	0	2	1	1
0	24	2	1	2	1	1
0	24	3	1	2	1	1
0	24	2	1	2	1	1
0	24	3	0	2	1	1
0	24	2	1	2	1	1
0	24	3	0	2	1	1
0	24	2	1	2	1	1
0	24	3	0	2	1	0
0	24	2	0	2	1	0
0	24	1	1	2	1	1
0	24	2	1	2	1	1
0	24	1	0	2	1	1
0	24	2	1	2	1	1
0	24	3	1	2	1	1
0	24	2	1	2	1	1
0	24	1	1	2	1	1
0	24	2	1	2	1	1
0	24	3	1	2	1	1
0	24	2	1	2	1	1
0	24	3	0	2	1	1
0	24	2	1	2	1	1
0	24	1	1	2	1	1
0	24	2	1	2	1	1
0	24	3	1	2	1	1
0	24	2	1	2	1	1
0	24	3	0	2	1	1
