12,3,1,,,5409,5538
12,4,1,,,5586,5694
12,5,1,,,5742,5940
12,4,1,,,5985,6051
12,3,1,,,6096,6186
12,4,1,,,6246,6315
12,5,1,,,6372,6483
12,4,1,,,6531,6630
13,3,1,,,0,63
13,4,1,,,150,264
13,5,1,,,309,441
13,4,1,,,486,558
13,3,1,,,609,696
13,4,1,,,744,825
13,5,1,,,870,981
13,4,1,,,1032,1101
13,3,1,,,1149,1263
13,4,1,,,1332,1407
13,5,1,,,1452,1557
13,4,1,,,1599,1665
13,3,1,,,1716,1785
13,4,1,,,1842,1914
13,5,1,,,1959,2067
13,4,1,,,2109,2175
13,3,1,,,2229,2322
13,4,1,,,2388,2463
13,5,1,,,2508,2622
13,4,1,,,2667,2736
13,3,1,,,2784,2889
13,4,1,,,2952,3024
13,5,1,,,3066,3159
13,4,1,,,3201,3273
13,5,1,,,3315,3420
13,4,1,,,3492,3570
13,3,1,,,3618,3702
13,2,1,,,3753,3885
13,1,1,,,3960,4062
13,0,1,,,4125,4236
13,1,1,,,4281,4407
13,2,1,,,4479,4545
13,3,1,,,4590,4686
13,4,1,,,4731,4803
13,5,1,,,4878,4989
13,4,1,,,5028,5091
13,3,1,,,5142,5235
13,4,1,,,5280,5364
13,5,1,,,5409,5493
13,4,1,,,5535,5601
14,3,0,2,1,0,69
14,5,0,2,1,237,321
14,4,0,2,1,393,489
14,2,1,2,1,600,1041
14,1,1,2,1,1134,1545
14,0,0,2,1,1599,1680
14,2,1,2,1,1887,2121
14,4,0,2,1,2418,2475
14,3,0,2,1,2532,2583
14,1,0,2,1,2733,2781
14,0,0,2,1,2826,3312
14,2,1,2,1,3405,3666
14,3,1,2,1,3729,3861
14,4,0,2,1,3939,3996
14,5,0,2,1,4041,4173
14,4,0,2,1,4236,4257
14,5,0,2,1,4302,4623
14,2,1,2,1,4737,4932
14,1,1,2,1,4980,5151
14,2,1,2,1,5244,5373
14,3,1,2,1,5430,5586
15,3,0,2,1,0,147
15,1,0,2,1,384,483
15,2,1,2,1,804,975
15,3,1,2,1,1029,1269
15,4,0,2,1,1317,1371
15,2,1,2,1,1512,1695
15,3,0,2,1,1755,1839
15,4,0,2,1,1887,1929
15,5,0,2,1,1977,2031
15,4,0,2,1,2103,2133
15,3,0,2,1,2208,2286
15,2,1,2,1,2328,2595
15,1,1,2,1,2649,2856
15,2,1,2,1,2901,3204
15,3,1,2,1,3249,3456
15,2,1,2,1,3513,3696
15,1,1,2,1,3756,3957
16,3,0,2,1,0,99
16,2,1,2,1,153,276
16,1,1,2,1,330,561
16,2,1,2,1,609,1230
16,3,1,2,1,1308,1755
16,2,1,2,1,1812,2040
16,1,1,2,1,2100,2337
16,2,1,2,1,2382,2610
16,1,0,2,1,2664,2892
16,2,1,2,1,2940,3132
16,1,0,2,1,3192,3300
17,3,0,2,1,0,75
17,4,0,2,1,246,276
17,1,0,2,1,432,597
17,0,0,2,1,738,759
17,3,0,2,1,1143,1263
17,4,0,2,1,1329,1353
17,2,1,2,1,1509,1821
17,1,1,2,1,1905,2103
17,2,1,2,1,2193,2334
17,1,0,2,1,2391,2472
17,0,0,2,1,2538,2565
17,2,1,2,1,2715,2907
17,3,1,2,1,2958,3105
17,4,0,2,1,3147,3177
17,2,1,2,1,3252,3480
17,1,1,2,1,3528,3753
17,2,1,2,1,3804,4023
17,1,0,2,1,4083,4197
17,0,0,2,1,4245,4266
17,1,0,2,1,4329,4404
17,2,1,2,1,4446,4527
17,3,1,2,1,4572,4713
17,2,1,2,1,4764,5073
17,1,1,2,1,5166,5364
17,0,0,2,1,5418,5442
17,1,0,2,1,5493,5559
17,2,1,2,1,5601,5817
17,3,1,2,1,5859,6012
17,4,0,2,1,6141,6189
17,3,0,2,1,6246,6372
17,2,1,2,1,6414,6609
17,1,1,2,1,6651,6780
17,2,1,2,1,6825,7020
17,3,1,2,1,7059,7194
17,4,0,2,1,7236,7254
17,3,0,2,1,7338,7419
17,2,1,2,1,7461,7554
17,1,1,2,1,7608,7737
17,0,0,2,1,7776,7815
17,1,0,2,1,7890,8001
17,2,1,2,1,8040,8244
17,3,1,2,1,8283,8436
17,4,0,2,1,8478,8496
17,3,0,2,1,8541,8658
17,2,1,2,1,8694,8850
17,1,1,2,1,8892,9039
17,0,0,2,1,9078,9096
17,1,0,2,1,9153,9216
17,2,1,2,1,9255,9354
17,3,1,2,1,9399,9516
17,2,1,2,1,9579,9732
17,1,1,2,1,9771,9873
17,2,1,2,1,9921,10080
17,3,1,2,1,10122,10278
17,2,1,2,1,10326,10449
17,1,1,2,1,10491,10575
17,0,0,2,1,10620,10659
17,1,0,2,1,10701,10776
17,2,1,2,1,10815,10917
17,3,1,2,1,10959,11232
17,4,0,2,1,11283,11301
17,3,0,2,1,11352,11448
17,2,1,2,1,11490,11703
17,1,1,2,1,11748,11865
17,0,0,2,1,12051,12069
17,1,0,2,1,12165,12273
17,2,1,2,1,12318,12429
17,3,1,2,1,12480,12585
18,3,0,2,1,0,90
18,2,1,2,1,153,300
18,1,1,2,1,396,534
18,2,1,2,1,591,816
18,3,1,2,1,867,945
18,2,1,2,1,993,1146
18,3,0,2,1,1197,1293
18,4,0,2,1,1350,1368
18,3,0,2,1,1422,1506
18,2,1,2,1,1548,1812
18,1,1,2,1,1857,1977
18,2,1,2,1,2028,2250
18,1,0,2,1,2325,2388
18,2,1,2,1,2496,2703
18,3,1,2,1,2751,2871
18,2,1,2,1,2916,3021
18,1,1,2,1,3063,3246
18,0,0,2,1,3297,3327
18,1,0,2,1,3375,3438
18,2,1,2,1,3480,3681
18,3,1,2,1,3726,3846
18,2,1,2,1,3897,4080
18,1,1,2,1,4134,4302
18,2,1,2,1,4353,4530
18,3,1,2,1,4581,4713
18,4,0,2,1,4761,4782
18,2,1,2,1,4881,4950
18,1,1,2,1,4992,5130
18,2,1,2,1,5175,5298
18,3,1,2,1,5340,5466
18,2,1,2,1,5511,5676
18,1,1,2,1,5721,5835
18,2,1,2,1,5877,6021
18,3,1,2,1,6063,6171
18,2,1,2,1,6228,6381
18,3,0,2,1,6432,6531
18,2,1,2,1,6573,6705
18,1,1,2,1,6744,6915
18,0,0,2,1,6954,6969
18,1,0,2,1,7011,7062
18,2,1,2,1,7122,7266
18,3,1,2,1,7305,7425
18,2,1,2,1,7470,7629
18,1,1,2,1,7671,7788
18,2,1,2,1,7830,7962
18,3,1,2,1,8001,8121
18,2,1,2,1,8166,8259
18,1,1,2,1,8307,8448
19,3,0,2,1,0,87
19,2,1,2,1,135,345
19,1,1,2,1,393,504
19,2,1,2,1,555,630
19,3,1,2,1,672,765
19,2,1,2,1,816,957
19,1,1,2,1,1008,1149
19,0,0,2,1,1188,1212
19,1,0,2,1,1254,1317
19,2,1,2,1,1356,1551
19,3,1,2,1,1593,1713
19,2,1,2,1,1761,1887
19,1,1,2,1,1932,2043
19,2,1,2,1,2091,2268
19,3,1,2,1,2310,2424
19,2,1,2,1,2469,2580
19,1,1,2,1,2619,2739
19,2,1,2,1,2784,2946
19,3,1,2,1,2988,3096
19,2,1,2,1,3138,3297
19,1,1,2,1,3336,3468
19,2,1,2,1,3510,3639
19,3,1,2,1,3681,3777
19,2,1,2,1,3825,3951
19,1,1,2,1,3993,4101
19,2,1,2,1,4146,4299
19,3,1,2,1,4344,4461
19,2,1,2,1,4503,4647
19,1,1,2,1,4689,4803
19,2,1,2,1,4842,4914
19,3,1,2,1,4956,5046
19,2,1,2,1,5091,5259
19,1,1,2,1,5337,5442
19,2,1,2,1,5484,5607
19,3,1,2,1,5646,5775
19,2,1,2,1,5820,5940
19,3,0,2,1,5988,6048
19,2,1,2,1,6090,6306
19,1,1,2,1,6363,6507
19,2,1,2,1,6546,6654
19,3,1,2,1,6696,6795
19,2,1,2,1,6837,7071
19,1,1,2,1,7116,7263
20,3,0,2,1,0,90
20,1,0,2,1,240,318
20,2,1,2,1,567,642
20,3,1,2,1,696,900
20,2,1,2,1,975,1101
20,1,1,2,1,1146,1305
20,2,1,2,1,1359,1572
20,1,0,2,1,1641,1764
20,2,1,2,1,1812,1986
20,3,1,2,1,2037,2157
20,2,1,2,1,2214,2370
20,1,1,2,1,2430,2562
20,2,1,2,1,2610,2748
20,3,1,2,1,2796,2910
20,2,1,2,1,2955,3123
20,1,1,2,1,3165,3300
20,2,1,2,1,3345,3498
20,3,1,2,1,3546,3654
20,2,1,2,1,3696,3846
20,3,0,2,1,3894,3984
20,2,1,2,1,4032,4152
20,1,1,2,1,4191,4353
20,2,1,2,1,4401,4539
20,1,0,2,1,4584,4689
20,2,1,2,1,4734,4908
20,1,0,2,1,4953,5022
20,2,1,2,1,5067,5220
20,3,1,2,1,5274,5376
20,2,1,2,1,5421,5598
20,1,1,2,1,5637,5781
20,2,1,2,1,5832,5985
20,3,1,2,1,6027,6120
20,2,1,2,1,6162,6333
20,1,1,2,1,6375,6501
20,2,1,2,1,6546,6699
20,3,1,2,1,6741,6861
20,2,1,2,1,6933,7071
20,1,1,2,1,7110,7248
20,2,1,2,1,7293,7467
20,3,1,2,1,7512,7653
20,2,1,2,1,7692,7872
20,1,1,2,1,7911,8052
20,2,1,2,1,8106,8256
20,1,0,2,1,8307,8388
20,2,1,2,1,8430,8616
20,1,0,2,1,8682,8730
20,2,1,2,1,8772,8958
20,3,1,2,1,9003,9177
20,2,1,2,1,9219,9432
20,3,0,2,1,9483,9606
20,2,1,2,1,9648,9840
20,1,1,2,1,9879,10068
20,0,0,2,1,10113,10131
20,1,0,2,1,10179,10251
20,2,1,2,1,10293,10458
20,3,1,2,1,10500,10641
20,2,1,2,1,10686,10860
20,3,0,2,1,10902,10995
20,2,1,2,1,11034,11136
20,3,0,2,1,11178,11226
20,2,1,2,1,11265,11304
20,1,1,2,1,11346,11535
20,2,1,2,1,11574,11787
20,3,1,2,1,11829,11967
20,2,1,2,1,12006,12195
20,3,0,2,1,12237,12336
20,2,1,2,1,12375,12579
20,3,0,2,1,12621,12708
20,2,1,2,1,12795,12972
20,1,1,2,1,13023,13182
20,2,1,2,1,13233,13377
20,3,1,2,1,13422,13554
20,2,1,2,1,13596,13764
20,1,1,2,1,13806,14085
20,2,1,2,1,14127,14334
20,3,1,2,1,14373,14514
20,2,1,2,1,14556,14715
20,1,1,2,1,14754,14997
20,2,1,2,1,15039,15180
20,3,1,2,1,15222,15390
20,2,1,2,1,15429,15609
20,3,0,2,1,15702,15768
20,2,1,2,1,15807,16014
20,1,1,2,1,16050,16212
21,3,0,2,1,0,90
21,2,1,2,1,138,354
21,1,1,2,1,402,537
21,2,1,2,1,621,753
21,3,1,2,1,795,870
21,2,1,2,1,918,1059
21,3,0,2,1,1104,1149
21,2,1,2,1,1191,1407
21,1,1,2,1,1473,1779
21,2,1,2,1,1830,2058
21,3,1,2,1,2103,2241
21,2,1,2,1,2286,2493
21,1,1,2,1,2535,2697
21,2,1,2,1,2742,2865
21,3,1,2,1,2907,3093
21,2,1,2,1,3138,3324
21,3,0,2,1,3366,3510
21,2,1,2,1,3552,3729
21,3,0,2,1,3771,3843
21,2,1,2,1,3888,4116
21,1,1,2,1,4158,4401
21,2,1,2,1,4467,4677
21,3,1,2,1,4719,4881
21,2,1,2,1,4929,5118
21,3,0,2,1,5163,5220
21,2,1,2,1,5268,5424
21,3,0,2,1,5466,5619
21,2,1,2,1,5679,5940
21,1,1,2,1,5991,6168
21,2,1,2,1,6213,6375
21,3,1,2,1,6420,6537
21,2,1,2,1,6579,6816
21,1,1,2,1,6864,7014
21,2,1,2,1,7056,7239
21,3,1,2,1,7281,7509
21,2,1,2,1,7554,7758
21,3,0,2,1,7800,7884
21,2,1,2,1,7926,8073
21,3,0,2,1,8115,8184
21,2,1,2,1,8226,8430
21,3,0,2,1,8472,8550
21,2,1,2,1,8601,8775
21,3,0,2,1,8820,8871
21,2,1,2,1,8928,9090
21,1,1,2,1,9141,9276
21,2,1,2,1,9396,9567
21,3,1,2,1,9627,9792
21,5,0,2,1,9906,10146
21,4,0,2,1,10215,10356
21,2,1,2,1,10584,10740
21,1,1,2,1,10788,10998
21,2,1,2,1,11043,11208
21,3,1,2,1,11253,11373
21,2,1,2,1,11424,11577
21,3,0,2,1,11619,11670
21,2,1,2,1,11715,11874
21,3,0,2,1,11919,11970
21,2,1,2,1,12015,12201
21,3,0,2,1,12249,12330
21,2,1,2,1,12375,12537
21,1,1,2,1,12585,12756
21,2,1,2,1,12798,12924
21,3,1,2,1,12969,13089
21,2,1,2,1,13140,13308
21,1,1,2,1,13359,13512
21,2,1,2,1,13554,13728
21,3,1,2,1,13773,13905
21,2,1,2,1,13950,14106
21,3,0,2,1,14157,14211
21,2,1,2,1,14256,14394
21,1,1,2,1,14442,14577
21,2,1,2,1,14637,14802
21,3,1,2,1,14847,14991
21,2,1,2,1,15033,15198
21,3,0,2,1,15243,15318
21,2,1,2,1,15363,15504
21,1,1,2,1,15549,15699
21,2,1,2,1,15744,15933
21,3,1,2,1,15978,16128
21,2,1,2,1,16173,16320
21,1,1,2,1,16380,16575
21,2,1,2,1,16617,16776
21,3,1,2,1,16824,16956
22,3,0,2,1,0,66
22,2,1,2,1,123,294
22,1,1,2,1,420,651
22,2,1,2,1,708,846
22,1,0,2,1,906,960
22,2,1,2,1,1005,1203
22,1,0,2,1,1260,1308
22,2,1,2,1,1356,1560
22,3,1,2,1,1614,1797
22,2,1,2,1,1845,2034
22,1,1,2,1,2079,2235
22,2,1,2,1,2280,2562
22,1,0,2,1,2625,2709
22,2,1,2,1,2760,2916
22,3,1,2,1,2961,3123
22,2,1,2,1,3171,3333
22,1,1,2,1,3375,3531
22,2,1,2,1,3579,3762
22,1,0,2,1,3810,3909
22,2,1,2,1,3951,4164
22,3,1,2,1,4209,4377
22,2,1,2,1,4422,4476
22,1,1,2,1,4524,4698
22,2,1,2,1,4740,4905
22,3,1,2,1,4950,5103
22,2,1,2,1,5145,5292
22,1,1,2,1,5337,5523
22,2,1,2,1,5562,5730
22,1,0,2,1,5778,5847
22,2,1,2,1,5889,6087
22,3,1,2,1,6129,6285
22,2,1,2,1,6336,6465
22,3,0,2,1,6507,6564
22,2,1,2,1,6606,6780
22,1,1,2,1,6819,7005
22,2,1,2,1,7053,7170
22,1,0,2,1,7218,7275
22,2,1,2,1,7320,7491
22,1,0,2,1,7542,7644
22,2,1,2,1,7686,7860
22,3,1,2,1,7905,8037
22,2,1,2,1,8082,8211
22,1,1,2,1,8253,8400
22,2,1,2,1,8442,8610
22,1,0,2,1,8655,8760
22,2,1,2,1,8958,9069
22,1,0,2,1,9123,9174
22,2,1,2,1,9222,9849
22,1,0,2,1,9894,10080
22,2,1,2,1,10155,10311
22,3,1,2,1,10359,10521
22,2,1,2,1,10566,10737
22,1,1,2,1,10782,10974
22,2,1,2,1,11037,11271
22,3,1,2,1,11319,11490
22,2,1,2,1,11535,11754
22,1,1,2,1,11796,12147
22,2,1,2,1,12189,12345
22,3,1,2,1,12387,12555
22,2,1,2,1,12600,12783
22,1,1,2,1,12825,12951
22,2,1,2,1,12993,13206
22,1,0,2,1,13254,13326
22,2,1,2,1,13371,13578
22,3,1,2,1,13635,13761
22,2,1,2,1,13806,14049
22,1,1,2,1,14088,14238
22,2,1,2,1,14283,14421
22,1,0,2,1,14463,14538
22,2,1,2,1,14580,14760
22,3,1,2,1,14808,14964
22,2,1,2,1,15009,15180
22,3,0,2,1,15228,15279
22,2,1,2,1,15324,15537
22,1,1,2,1,15585,15717
22,2,1,2,1,15759,15924
22,3,1,2,1,15972,16119
22,2,1,2,1,16209,16386
22,1,1,2,1,16431,16623
22,2,1,2,1,16671,16830
22,3,1,2,1,16872,17097
23,3,0,2,1,0,135
23,2,1,2,1,447,957
23,1,1,2,1,1077,1233
23,2,1,2,1,1329,1422
23,1,0,2,1,1485,1584
23,2,1,2,1,1626,1773
23,1,0,2,1,1821,1941
23,2,1,2,1,1986,2217
23,1,0,2,1,2268,2334
23,2,1,2,1,2376,2625
23,1,0,2,1,2670,2712
23,2,1,2,1,2757,3003
23,3,1,2,1,3048,3288
23,2,1,2,1,3336,3519
23,1,1,2,1,3564,3699
23,2,1,2,1,3738,3933
23,3,1,2,1,3978,4023
23,2,1,2,1,4083,4269
23,3,0,2,1,4311,4392
23,4,0,2,1,4443,4518
23,3,0,2,1,4578,4686
23,2,1,2,1,4743,4914
23,1,1,2,1,4953,5118
23,0,0,2,1,5184,5220
23,1,0,2,1,5277,5391
23,2,1,2,1,5427,5637
23,3,1,2,1,5679,5799
23,2,1,2,1,5844,6006
23,3,0,2,1,6051,6180
23,2,1,2,1,6219,6429
23,1,1,2,1,6468,6606
23,2,1,2,1,6645,6789
23,3,1,2,1,6828,6957
23,2,1,2,1,7002,7200
23,3,0,2,1,7239,7365
23,2,1,2,1,7404,7590
23,3,0,2,1,7632,7680
23,2,1,2,1,7722,7887
23,1,1,2,1,7923,8097
23,2,1,2,1,8139,8313
23,3,1,2,1,8352,8517
23,2,1,2,1,8559,8769
23,1,1,2,1,8814,9009
23,2,1,2,1,9048,9189
23,3,1,2,1,9231,9372
23,2,1,2,1,9414,9567
23,1,1,2,1,9606,9768
23,2,1,2,1,9807,9948
23,3,1,2,1,9999,10128
23,2,1,2,1,10176,10380
23,1,1,2,1,10419,10566
23,2,1,2,1,10605,10752
23,3,1,2,1,10791,10947
23,2,1,2,1,10986,11217
23,1,1,2,1,11256,11382
23,2,1,2,1,11424,11586
23,3,1,2,1,11628,11754
23,2,1,2,1,11793,11988
23,1,1,2,1,12030,12183
23,2,1,2,1,12225,12393
23,3,1,2,1,12432,12600
23,2,1,2,1,12645,12867
23,1,1,2,1,12906,13059
23,2,1,2,1,13098,13254
23,3,1,2,1,13299,13431
23,2,1,2,1,13473,13641
23,3,0,2,1,13686,13773
23,2,1,2,1,13821,14010
23,1,1,2,1,14046,14217
23,0,0,2,1,14259,14274
23,1,0,2,1,14319,14361
23,2,1,2,1,14400,14571
23,3,1,2,1,14613,14733
23,2,1,2,1,14787,14949
23,1,1,2,1,15072,15231
23,2,1,2,1,15486,15675
23,1,0,2,1,15762,16044
23,3,0,2,1,16950,17028
23,1,0,2,1,17403,17523
23,2,1,2,1,17562,17736
